"ID","trajectory_uuid","head_uuid","uuid","area","col_centroid","convex_area","label","major_axis_length","max_col","max_row","min_col","min_row","minor_axis_length","orientation","perimeter","row_centroid","passtime","Δt","Δx","scaled_distance","relative_error_area","relative_error_convex_area","relative_error_major_axis_length","relative_error_minor_axis_length","shape_difference","scaled_shape_difference","psi_s_correlation","psi_s_correlation_score","w","satellite","dt_seconds","dx_meters","dxdt_mps"
116,"CYd9BDKd9Dr1",NA,"cubeeKQNymJm",1075,429.6827906976744,1092.0,486,38.80926513972515,447,332,410,298,35.57615593581704,1.2467427297522014,125.49747468305831,315.006511627907,2023-05-16T12:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
116,"CYd9BDKd9Dr1","cubeeKQNymJm","ZvrpTfG3Qf0h",1066,430.4859287054409,1083.0,473,38.86861830460755,448,332,411,298,35.15839413708894,1.1644555754586434,123.7401153701776,314.9174484052533,2023-05-16T12:33:00,1320000 milliseconds,202.01530219710676,0.16291556628798934,0.008407286314806165,0.008275862068965517,0.0015281869755098985,0.011812100262107121,78.0,0.073,0.992,0.008000000000000007,0.2739390019093781,"terra",1320.0,202.01530219710676,0.15304189560386877
116,"CYd9BDKd9Dr1","ZvrpTfG3Qf0h","Kw3NQH8avNtZ",1059,447.1558073654391,1076.0,480,38.529597496772595,465,314,427,280,35.31504835214394,1.4901234956380298,127.15432893255071,296.44853635505194,2023-05-17T12:53:00,87600000 milliseconds,6219.8551372657375,0.09431167759311201,0.006588235294117647,0.006484483557202408,0.008760429535092993,0.004445765937400695,120.0,0.113,0.992,0.008000000000000007,0.24159059191692578,"aqua",87600.0,6219.8551372657375,0.07100291252586459
116,"CYd9BDKd9Dr1","Kw3NQH8avNtZ","FGsCwCwuMajD",1063,447.84195672624645,1090.0,469,38.637803029889504,466,314,428,280,35.400890759580584,1.451439188876565,127.98275605729688,296.3894637817498,2023-05-17T13:14:00,1260000 milliseconds,172.1718825499812,0.1440768891631642,0.003770028275212064,0.012927054478301015,0.0028044363909737412,0.002427809303388336,62.0,0.058,0.999,0.0010000000000000009,0.22500621761103934,"terra",1260.0,172.1718825499812,0.13664435123014382
116,"CYd9BDKd9Dr1","FGsCwCwuMajD","okZdLvW4foGi",1067,445.7207122774133,1085.0,456,38.99397087187974,466,314,427,277,35.13988763712097,-0.874105190809346,127.88225099390856,295.8041237113402,2023-05-18T13:35:00,87660000 milliseconds,550.1307236541854,0.008335945505783551,0.003755868544600939,0.004597701149425287,0.009175826445519826,0.007400063577178137,133.0,0.125,0.99,0.010000000000000009,0.16826540522250774,"aqua",87660.0,550.1307236541854,0.006275732644925684
116,"CYd9BDKd9Dr1","okZdLvW4foGi","1YX7I8C6S7pJ",1049,446.5795996186845,1071.0,448,38.9493716772498,467,313,428,277,34.57541318926104,-0.9476883246532647,127.29646455628165,295.62631077216395,2023-05-18T13:55:00,1200000 milliseconds,219.27507073512885,0.19067397455228596,0.017013232514177693,0.012987012987012988,0.001144400359833856,0.016193703280882005,67.0,0.064,1.0,0.0,0.3020123236941925,"terra",1200.0,219.27507073512885,0.18272922561260738
116,"CYd9BDKd9Dr1","1YX7I8C6S7pJ","dRKW2izSEb4P",1044,464.9080459770115,1068.0,450,39.07613438869029,482,304,448,263,34.33453536802509,-0.22741627938068165,128.46803743153546,283.3132183908046,2023-05-19T12:39:00,81840000 milliseconds,5520.100711841458,0.08956840356711761,0.004777830864787387,0.002805049088359046,0.0032492634224855475,0.00699108985796757,106.0,0.102,0.994,0.006000000000000005,0.21539163680071716,"aqua",81840.0,5520.100711841458,0.06744991094625438
116,"CYd9BDKd9Dr1","dRKW2izSEb4P","9eZWR4fziR3K",1041,465.4745437079731,1063.0,455,39.19984090725246,483,303,449,262,34.14103436210495,-0.2706963732968472,129.05382386916236,282.7223823246878,2023-05-19T12:58:00,1140000 milliseconds,204.63487853506552,0.18518993532585115,0.0028776978417266188,0.004692632566870014,0.0031607787215543774,0.00565168005706977,58.0,0.056,0.999,0.0010000000000000009,0.25857272451307195,"terra",1140.0,204.63487853506552,0.17950427941672414
116,"CYd9BDKd9Dr1","9eZWR4fziR3K","dZiiOwjjtLlz",1043,462.21668264621286,1055.0,434,39.78911891266612,479,338,446,299,33.582930284170985,0.10844208297869241,125.39696961966999,317.0230105465005,2023-05-20T13:21:00,87780000 milliseconds,8613.749020855928,0.13034348219499023,0.0019193857965451055,0.007554296506137866,0.01492051564565769,0.0164817308274541,83.0,0.08,0.995,0.0050000000000000044,0.256219410970785,"aqua",87780.0,8613.749020855928,0.09812883368484766
116,"CYd9BDKd9Dr1","dZiiOwjjtLlz","TiklGxWP4LkR",1069,462.98316183348925,1089.0,443,40.255351458542236,481,339,447,299,34.228019227056556,0.06764095195615029,134.8111831820431,317.8709073900842,2023-05-20T13:39:00,1080000 milliseconds,285.74676309268125,0.26957241801196347,0.02462121212121212,0.03171641791044776,0.011649338017078547,0.019026099694379406,93.0,0.087,0.987,0.013000000000000012,0.4565854857550813,"terra",1080.0,285.74676309268125,0.26458033619692706
117,"CfR2RIIXia4D",NA,"jBIf9YKfKs8u",471,1157.3142250530786,550.0,1316,34.4159754792819,1167,630,1143,593,21.302184975665423,-0.37182888637126504,115.39696961966999,611.5859872611464,2023-05-16T12:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
117,"CfR2RIIXia4D","jBIf9YKfKs8u","EtJXVY2Udmix",423,1156.9479905437352,469.0,1283,28.399602182143667,1168,631,1143,601,22.41529685866769,-0.3029286287455281,97.15432893255071,614.3593380614657,2023-05-16T12:33:00,1320000 milliseconds,699.356953630682,0.5639975432505501,0.10738255033557047,0.1589793915603533,0.19155672911475355,0.05092296428327656,148.0,0.35,0.946,0.05400000000000005,1.4768391785445036,"terra",1320.0,699.356953630682,0.5298158739626379
118,"ChOrzQAP7SeI",NA,"RV1XKsRdlKJK",415,447.0240963855422,463.0,464,31.00759354763854,461,730,430,709,19.67931634068818,1.3531545396173401,90.66904755831214,719.3012048192771,2023-05-18T13:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
118,"ChOrzQAP7SeI","RV1XKsRdlKJK","IOIdlLydA0oX",401,449.072319201995,455.0,456,30.82000281404299,462,731,432,709,19.840585237174867,1.393159446606693,92.66904755831213,719.8428927680798,2023-05-18T13:55:00,1200000 milliseconds,529.6604183174812,0.46057427679780977,0.03431372549019608,0.017429193899782137,0.006068187820149862,0.00816140172661866,44.0,0.11,0.994,0.006000000000000005,0.6425467857345564,"terra",1200.0,529.6604183174812,0.44138368193123434
118,"ChOrzQAP7SeI","IOIdlLydA0oX","SCNNLPU2NMnR",417,568.9280575539568,480.0,529,30.633954066749556,583,787,554,763,20.159589070619262,-1.0744787201916977,97.49747468305833,775.7937649880096,2023-05-20T13:21:00,170760000 milliseconds,33068.01524704881,0.2576996200674003,0.039119804400977995,0.053475935828877004,0.00605489887833678,0.015950122166454465,93.0,0.223,0.982,0.018000000000000016,0.6133003813420466,"aqua",170760.0,33068.01524704881,0.19365199840155078
119,"ChQCC027TxGF",NA,"8fIMbjugDyTy",414,484.81159420289856,432.0,584,29.000663677459766,496,644,475,616,19.14829936262453,-0.47185863366671976,85.25483399593904,628.5942028985507,2023-05-16T12:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
119,"ChQCC027TxGF","8fIMbjugDyTy","GplxKG5MvcwU",401,483.3017456359102,427.0,566,28.202046249942217,494,644,474,617,19.04856248694232,-0.511873726756575,83.35533905932738,629.0074812967581,2023-05-16T12:33:00,1320000 milliseconds,391.34717081365386,0.3156025571077854,0.03190184049079755,0.011641443538998836,0.027922363417086454,0.005222254962986821,42.0,0.105,0.991,0.009000000000000008,0.5062904595176551,"terra",1320.0,391.34717081365386,0.2964751294042832
119,"ChQCC027TxGF","GplxKG5MvcwU","yOd5W8GNq0hf",377,511.3740053050398,390.0,578,27.678590613232387,521,649,502,621,18.208828416509924,-0.13659300245004033,79.84062043356595,633.710875331565,2023-05-17T12:53:00,87600000 milliseconds,7115.887499012765,0.1078982183322633,0.061696658097686374,0.09057527539779682,0.018734777056729924,0.04507744906821087,47.0,0.125,0.98,0.020000000000000018,0.4689823779526873,"aqua",87600.0,7115.887499012765,0.08123159245448362
119,"ChQCC027TxGF","yOd5W8GNq0hf","DvfZJjlwy763",354,512.45197740113,367.0,570,26.691335948076436,521,648,503,621,17.49102680083961,-0.17245944077299413,77.59797974644665,633.590395480226,2023-05-17T13:14:00,1260000 milliseconds,271.1709832522265,0.22692132489726066,0.06292749658002736,0.0607661822985469,0.0363162037396795,0.04021313875365381,42.0,0.119,0.993,0.007000000000000006,0.5531443462691683,"terra",1260.0,271.1709832522265,0.21521506607319563
119,"ChQCC027TxGF","DvfZJjlwy763","YE07c1cEejZv",382,534.2643979057592,384.0,607,26.611197948386458,544,663,525,636,18.654474660440712,-0.2846342157186316,76.18376618407356,648.8167539267016,2023-05-18T13:35:00,87660000 milliseconds,6650.299240500994,0.1007697437760587,0.07608695652173914,0.045272969374167776,0.0030069114479863586,0.06437580404562422,45.0,0.118,0.999,0.0010000000000000009,0.4085123851655762,"aqua",87660.0,6650.299240500994,0.07586469587612359
119,"ChQCC027TxGF","YE07c1cEejZv","ADCOCSrv3WIB",375,535.376,380.0,590,26.104770399865433,545,663,526,636,18.687859747062124,-0.28386653674427387,75.59797974644665,648.6133333333333,2023-05-18T13:55:00,1200000 milliseconds,282.5153926920126,0.24566555886261965,0.018494055482166448,0.010471204188481676,0.019213440040614115,0.0017880556827054516,9.0,0.024,0.993,0.007000000000000006,0.32663231425658734,"terra",1200.0,282.5153926920126,0.2354294939100105
119,"ChQCC027TxGF","ADCOCSrv3WIB","R9mi1AnAhGXq",350,558.44,358.0,593,25.06102943387868,568,676,549,649,18.235045526318824,-0.132261414394385,74.08326112068524,661.7085714285714,2023-05-19T12:39:00,81840000 milliseconds,6630.579522046782,0.10758688174666205,0.06896551724137931,0.05962059620596206,0.04079838366167397,0.024527550981734328,35.0,0.1,0.984,0.016000000000000014,0.41749892983741177,"aqua",81840.0,6630.579522046782,0.081018811364208
119,"ChQCC027TxGF","R9mi1AnAhGXq","fr74P7eOxViN",358,559.0446927374302,365.0,594,25.10526329101769,569,675,549,649,18.553642815046388,-0.16514502068948728,75.25483399593904,661.3016759776536,2023-05-19T12:58:00,1140000 milliseconds,182.21162399088303,0.1648973972768172,0.022598870056497175,0.019363762102351315,0.0017634891771484884,0.017320394017382366,35.0,0.098,0.992,0.008000000000000007,0.3319439126301965,"terra",1140.0,182.21162399088303,0.1598347578867395
119,"ChQCC027TxGF","fr74P7eOxViN","sn70CRku9PHd",374,547.8957219251337,378.0,533,24.766953930843638,558,594,538,569,19.611871483053978,-0.28276849145890204,75.84062043356595,580.7994652406417,2023-05-20T13:39:00,88860000 milliseconds,20317.642400940196,0.3037243800125599,0.04371584699453552,0.034993270524899055,0.013567047106369853,0.055454704985346534,57.0,0.152,0.992,0.008000000000000007,0.6114552496237109,"terra",88860.0,20317.642400940196,0.2286477875415282
120,"D0FPEJStgBmi",NA,"bRKqjLpJDhaj",320,293.753125,335.0,220,21.845013455936414,304,172,284,150,19.469148180132514,-0.08001584879291425,73.59797974644665,160.4125,2023-05-17T12:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
120,"D0FPEJStgBmi","bRKqjLpJDhaj","kDFI7dWlQ3Lm",303,294.44884488448844,307.0,207,21.262362874648964,305,172,285,151,18.739665080747546,-0.27666120755276463,67.35533905932738,161.02310231023102,2023-05-17T13:14:00,1260000 milliseconds,231.41701251907512,0.19365440378165283,0.05457463884430177,0.08722741433021806,0.02703252347436647,0.038184022853797774,43.0,0.142,0.986,0.014000000000000012,0.5566730032843369,"terra",1260.0,231.41701251907512,0.18366429565005962
120,"D0FPEJStgBmi","kDFI7dWlQ3Lm","oQoGRP8ehYG8",324,322.24074074074076,337.0,248,21.38166238243676,332,211,312,192,19.741955331353953,0.8236305124144898,69.94112549695427,201.58024691358025,2023-05-18T13:35:00,87660000 milliseconds,12291.438721885232,0.18624802972778592,0.06698564593301436,0.09316770186335403,0.005595133530129153,0.05209189425355966,79.0,0.244,0.992,0.008000000000000007,0.6560884053078431,"aqua",87660.0,12291.438721885232,0.1402171882487478
120,"D0FPEJStgBmi","oQoGRP8ehYG8","sBDSnZwp6iHH",301,322.7408637873754,308.0,243,20.370196238595625,332,211,313,193,19.08373479552792,0.8834865961103702,65.698484809835,201.82392026578074,2023-05-18T13:55:00,1200000 milliseconds,139.08175750879258,0.1209406587032979,0.0736,0.08992248062015504,0.04845131101931896,0.03390644357769178,43.0,0.143,0.993,0.007000000000000006,0.5168208939204637,"terra",1200.0,139.08175750879258,0.11590146459066047
120,"D0FPEJStgBmi","sBDSnZwp6iHH","D6rj29LsuhNK",319,339.61755485893417,329.0,237,21.361198945632,348,210,329,189,19.792420328888163,0.11526991952850676,72.5269119345812,200.13166144200628,2023-05-19T12:39:00,81840000 milliseconds,4240.330481308868,0.06880302582036132,0.05806451612903226,0.06593406593406594,0.04749434820769786,0.036458622571713825,72.0,0.226,0.975,0.025000000000000022,0.5277545786628712,"aqua",81840.0,4240.330481308868,0.05181244478627649
121,"D8b7BSnUYltb",NA,"lMJCdjgSaw3M",389,770.6529562982005,390.0,916,27.928328176963753,780,1021,761,994,18.195515847990386,-0.09816887716948385,77.35533905932738,1008.5809768637532,2023-05-16T12:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
121,"D8b7BSnUYltb","lMJCdjgSaw3M","95fzt8RCxyhw",387,770.9302325581396,389.0,884,28.292508884053184,780,1019,762,992,17.832634030845536,-0.08862740967803824,76.52691193458118,1006.4134366925065,2023-05-16T12:33:00,1320000 milliseconds,546.3007709983436,0.44056513790189,0.005154639175257732,0.0025673940949935813,0.012955364100829139,0.020144349258301365,37.0,0.096,1.0,0.0,0.5773868845312718,"terra",1320.0,546.3007709983436,0.41386422045329063
121,"D8b7BSnUYltb","95fzt8RCxyhw","WgyGVtvLa7fj",367,777.850136239782,381.0,846,24.99204242113885,789,976,766,952,19.445778252056435,0.7019760565635103,79.49747468305833,964.3705722070845,2023-05-17T12:53:00,87600000 milliseconds,10652.134531112672,0.16151834012301244,0.05305039787798409,0.02077922077922078,0.12388080154829927,0.08654575784874721,81.0,0.221,0.992,0.008000000000000007,0.6747745181772637,"aqua",87600.0,10652.134531112672,0.12159970925927707
122,"DXkgOXt0Tjct",NA,"3sbbzmD1yq6q",1943,953.4642305712815,2017.0,946,55.94532818194117,979,705,927,652,45.56711292013004,-0.7077574829642181,186.0660171779821,680.444158517756,2023-05-17T12:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
122,"DXkgOXt0Tjct","3sbbzmD1yq6q","L3uiLMIPDFTH",2091,956.9397417503587,2184.0,979,57.40470211572985,983,702,933,647,48.04053567232952,-0.39080950891374944,195.8233764908628,676.0444763271162,2023-05-18T13:55:00,90120000 milliseconds,1401.7039036143692,0.020661908956579735,0.07337630143777887,0.07950487979052606,0.02574986402661176,0.05284659511036407,256.0,0.122,0.983,0.017000000000000015,0.3911395493218605,"terra",90120.0,1401.7039036143692,0.015553749485290381
122,"DXkgOXt0Tjct","L3uiLMIPDFTH","vZTcRPWNdkFZ",2274,867.9802110817942,2341.0,753,62.48134141174058,896,499,835,448,47.64541878543329,-1.2581913457893186,199.40916292848976,476.1552330694811,2023-05-20T13:39:00,171840000 milliseconds,54697.7534198625,0.42358672206197245,0.0838487972508591,0.06939226519337016,0.08469108074031123,0.00825861829220998,387.0,0.17,0.991,0.009000000000000008,0.848777483538723,"terra",171840.0,54697.7534198625,0.3183062931789019
123,"DibWsMF9VoYc",NA,"QBLHX0Irjyfo",701,689.2154065620542,741.0,700,32.915432670797536,706,990,674,957,28.567434363044228,-0.7357125780922867,109.7401153701776,972.3195435092724,2023-05-19T12:39:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
123,"DibWsMF9VoYc","QBLHX0Irjyfo","PHuxS6MBIBYF",641,687.2652106084244,695.0,693,31.1087837249186,702,990,673,957,27.52227870077342,0.04939662192165044,111.05382386916237,974.4914196567863,2023-05-19T12:58:00,1140000 milliseconds,729.7392624121879,0.6603975225449664,0.08941877794336811,0.06406685236768803,0.05643642507742804,0.03726728503965256,169.0,0.264,0.992,0.008000000000000007,1.1795868629731032,"terra",1140.0,729.7392624121879,0.6401221600106912
123,"DibWsMF9VoYc","PHuxS6MBIBYF","3OEPyfiZZDEO",683,577.5226939970718,700.0,544,33.092604632078945,595,995,564,964,28.10619058568474,-0.784304670629526,105.84062043356595,976.922401171303,2023-05-20T13:39:00,88860000 milliseconds,27442.359618977876,0.410230355317705,0.0634441087613293,0.007168458781362007,0.06179993791190725,0.020993275292349765,163.0,0.239,0.991,0.009000000000000008,0.8116361360646533,"terra",88860.0,27442.359618977876,0.3088269144607008
124,"DjMKRkbM4BGn",NA,"q8qOZrOEqdvx",558,817.4659498207885,627.0,954,30.614284898387055,832,120,803,91,25.727525156023702,-0.5889506384261093,114.5685424949238,107.0931899641577,2023-05-16T12:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
124,"DjMKRkbM4BGn","q8qOZrOEqdvx","hMIrhZVsEJof",531,819.2015065913371,610.0,923,29.715467855753555,834,120,805,92,25.439016880999226,-0.843845112832461,112.56854249492379,107.47834274952919,2023-05-16T12:33:00,1320000 milliseconds,444.4448764945679,0.35842328749561925,0.049586776859504134,0.0274858528698464,0.0297968084270596,0.011277223886488883,177.0,0.333,0.989,0.01100000000000001,0.8205699495385184,"terra",1320.0,444.4448764945679,0.33670066401103627
125,"Djn0fSR4E8Uk",NA,"xnmRtovEDycv",488,344.89344262295083,553.0,294,34.33139453662787,361,193,327,171,20.775991704341287,-1.4085920164815195,105.7401153701776,181.9016393442623,2023-05-17T12:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
125,"Djn0fSR4E8Uk","xnmRtovEDycv","EAJAXkONRCvl",482,346.4875518672199,574.0,283,36.27392753185615,364,192,328,171,19.190224458620435,-1.4372600869588839,115.39696961967,181.57261410788382,2023-05-17T13:14:00,1260000 milliseconds,406.92765702564054,0.3405252360047201,0.012371134020618556,0.037267080745341616,0.05502511534028875,0.0793553855213567,75.0,0.156,0.969,0.031000000000000028,0.7115439516323259,"terra",1260.0,406.92765702564054,0.32295845795685757
126,"DnOYIZbVIYEN",NA,"AzibDJSn2azD",592,281.1689189189189,699.0,198,38.96211862395494,297,674,262,643,21.485145030089527,-1.0006258242905437,116.43250352560273,657.3716216216217,2023-05-16T12:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
126,"DnOYIZbVIYEN","AzibDJSn2azD","P9Qc9H0ZyW3N",547,275.91042047531994,599.0,169,38.45214677533841,291,671,258,642,19.7559803430039,-1.0264406821753078,107.1543289325507,656.1334552102377,2023-05-16T12:33:00,1320000 milliseconds,1350.575385336104,1.0891736978516968,0.07901668129938542,0.15408320493066255,0.013175138871011884,0.08385632891646413,100.0,0.183,0.97,0.030000000000000027,1.632305051869221,"terra",1320.0,1350.575385336104,1.0231631707091697
127,"DnVQarUt5Taj",NA,"U8xkPPC8TZbR",531,976.7495291902071,559.0,1138,31.1069732471956,991,469,962,444,22.398533143389805,-0.8824819375604837,96.94722215136414,456.77024482109226,2023-05-16T12:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
127,"DnVQarUt5Taj","U8xkPPC8TZbR","ZoMq6ZfsMbsB",517,978.5531914893617,532.0,1097,29.901729188553364,993,470,964,444,22.533140271983054,-0.8553968105944029,91.49747468305831,457.17214700193426,2023-05-16T12:33:00,1320000 milliseconds,461.9742317189513,0.37255986428947685,0.026717557251908396,0.04949587534372136,0.03951056195340439,0.005991636561089869,47.0,0.091,0.987,0.013000000000000012,0.5982754953996008,"terra",1320.0,461.9742317189513,0.34998047857496306
127,"DnVQarUt5Taj","ZoMq6ZfsMbsB","FkdZ8wShnEbg",495,1131.119191919192,570.0,1042,32.539030007060745,1144,332,1116,303,22.33013305351684,0.7263203008252056,120.1543289325507,315.85656565656564,2023-05-17T13:14:00,88860000 milliseconds,51989.46889643521,0.7771801912913553,0.043478260869565216,0.06896551724137931,0.08447369482633155,0.009050040419178586,167.0,0.337,0.948,0.052000000000000046,1.37214770464781,"terra",88860.0,51989.46889643521,0.5850716733787442
127,"DnVQarUt5Taj","FkdZ8wShnEbg","lWwR9lIQnPci",474,1126.054852320675,499.0,983,28.44314803064822,1140,561,1112,537,22.01987555246962,1.0684133714580502,97.49747468305833,548.5590717299579,2023-05-19T12:58:00,171840000 milliseconds,58189.40188535529,0.450626515026371,0.043343653250773995,0.13283442469597756,0.13433045877370248,0.013991316385239155,165.0,0.348,0.954,0.04600000000000004,1.1691263681320643,"terra",171840.0,58189.40188535529,0.33862547652092234
127,"DnVQarUt5Taj","lWwR9lIQnPci","0pU2VN4NrBXG",507,1072.2721893491125,552.0,918,31.078203110670362,1090,510,1058,486,22.308371123780464,-1.4332077713558626,105.05382386916237,498.5621301775148,2023-05-20T13:39:00,88860000 milliseconds,18358.017664141826,0.2744303410440515,0.0672782874617737,0.10085632730732635,0.08854150752612659,0.013016331253426796,122.0,0.241,0.977,0.02300000000000002,0.808122794592705,"terra",88860.0,18358.017664141826,0.20659484204526024
128,"E4ggVe5GZYPN",NA,"z1mAsJO2JA12",573,988.6823734729494,730.0,975,41.773472612789675,1000,133,976,94,20.37769893401428,-0.24478704894564898,131.57463914933368,114.0261780104712,2023-05-17T12:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
128,"E4ggVe5GZYPN","z1mAsJO2JA12","LuxToP2aFYcv",598,1008.5953177257525,656.0,1069,38.35763555440539,1028,140,989,117,20.851932547599553,1.52364120020016,117.05382386916236,126.876254180602,2023-05-18T13:35:00,88920000 milliseconds,5924.788004611465,0.08850893344205953,0.04269854824935952,0.10678210678210678,0.08525620415125361,0.023004504117227216,193.0,0.323,0.959,0.041000000000000036,0.7102502967420067,"aqua",88920.0,5924.788004611465,0.0666305443613525
128,"E4ggVe5GZYPN","LuxToP2aFYcv","k5JOU3P7EXvH",542,952.0166051660517,619.0,981,33.64044346379151,968,179,935,155,22.405992331808307,1.3922461361612881,115.88225099390856,166.89483394833948,2023-05-18T13:55:00,1200000 milliseconds,17325.26594590255,15.065448648610912,0.09824561403508772,0.05803921568627451,0.13103660972459133,0.0718508707267433,190.0,0.351,0.991,0.009000000000000008,15.78462095878361,"terra",1200.0,17325.26594590255,14.437721621585457
128,"E4ggVe5GZYPN","k5JOU3P7EXvH","oPMvqjxLde4R",554,845.0198555956679,596.0,750,32.706229382133095,858,31,831,1,22.962670759389837,-0.5215243534032418,109.74011537017762,14.171480144404333,2023-05-20T13:39:00,171840000 milliseconds,46618.61699991042,0.3610208084868769,0.021897810218978103,0.03786008230452675,0.02816159549787589,0.02454021739465938,173.0,0.312,0.858,0.14200000000000002,0.927480513902917,"terra",171840.0,46618.61699991042,0.2712908344966854
129,"EAFD5hC7QCqF",NA,"Eb2NGfz2hGHb",404,1103.769801980198,447.0,1130,29.8884293400842,1117,942,1091,917,19.18051263875371,-0.8216711353199906,90.18376618407356,928.9133663366337,2023-05-18T13:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
129,"EAFD5hC7QCqF","Eb2NGfz2hGHb","owyfWVmH2vvO",450,1155.32,529.0,985,32.24020416326203,1165,1028,1143,998,20.511897203067473,-0.3748532963535911,103.25483399593902,1014.6711111111111,2023-05-19T12:39:00,83040000 milliseconds,25014.762772067726,0.4000441831451739,0.10772833723653395,0.1680327868852459,0.07570663285395328,0.06708509609869909,106.0,0.236,0.964,0.03600000000000003,1.0905970362196062,"aqua",83040.0,25014.762772067726,0.30123750929754006
129,"EAFD5hC7QCqF","owyfWVmH2vvO","egmHKuKNQ9uK",488,1141.9610655737704,530.0,988,32.70451332208879,1154,882,1132,849,20.19651008463729,-0.2739751393895073,99.49747468305833,866.5450819672132,2023-05-20T13:39:00,90000000 milliseconds,37181.801360799494,0.5488088761741623,0.08102345415778252,0.0018885741265344666,0.014298596615852444,0.015494937750877872,124.0,0.254,0.985,0.015000000000000013,0.9305144388252096,"terra",90000.0,37181.801360799494,0.4131311262311055
130,"ECKBjaPAkClJ",NA,"EHf6zsVGiC0k",376,243.2154255319149,381.0,143,26.614822629715153,253,794,233,771,18.343325991253472,0.47535114634466924,76.52691193458118,782.5186170212766,2023-05-16T12:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
130,"ECKBjaPAkClJ","EHf6zsVGiC0k","25OUBgflf1mg",377,240.19098143236073,386.0,120,26.716322988758268,251,795,229,772,18.470543574865836,0.5766308344961026,77.59797974644665,783.6445623342175,2023-05-16T12:33:00,1320000 milliseconds,806.8075575633627,0.650651256099486,0.0026560424966799467,0.01303780964797914,0.0038064196021304346,0.0069113942713289285,29.0,0.077,0.992,0.008000000000000007,0.7620629221176045,"terra",1320.0,806.8075575633627,0.6112178466389111
130,"ECKBjaPAkClJ","25OUBgflf1mg","glsXSlG1801z",397,273.4130982367758,405.0,175,27.905260455389385,286,793,261,771,18.45756353612968,0.8660609443148168,78.76955262170047,781.2216624685138,2023-05-17T12:53:00,87600000 milliseconds,8327.587768696232,0.12627123227742582,0.05167958656330749,0.04804045512010114,0.04353361406473484,0.0007029896602683655,66.0,0.166,0.991,0.009000000000000008,0.4452278776858377,"aqua",87600.0,8327.587768696232,0.09506378731388393
130,"ECKBjaPAkClJ","glsXSlG1801z","8mXLk9QdsW2d",424,274.4929245283019,434.0,165,28.928812021794254,287,795,262,771,19.026862206288534,0.8903162452555617,81.59797974644665,781.7712264150944,2023-05-17T13:14:00,1260000 milliseconds,302.9073034003321,0.25347891497935743,0.06577344701583435,0.06912991656734208,0.036018941518427335,0.03037521097806887,47.0,0.111,0.994,0.006000000000000005,0.5717764310590301,"terra",1260.0,302.9073034003321,0.24040262174629534
130,"ECKBjaPAkClJ","8mXLk9QdsW2d","asB6CdnbNVQw",378,276.4761904761905,383.0,164,28.168111496671436,292,766,263,747,17.584299488278013,1.4157561289755618,79.84062043356595,756.542328042328,2023-05-18T13:35:00,87660000 milliseconds,6326.682863690437,0.09586609385090443,0.11471321695760599,0.12484700122399021,0.026645937407706398,0.07880453125444589,70.0,0.185,0.992,0.008000000000000007,0.6338767806946528,"aqua",87660.0,6326.682863690437,0.0721729735762085
130,"ECKBjaPAkClJ","asB6CdnbNVQw","qUToW54eAve2",387,278.37467700258395,392.0,166,29.364740138114705,295,766,265,747,17.5139049956014,1.4373377795870574,81.59797974644667,756.9302325581396,2023-05-18T13:55:00,1200000 milliseconds,484.4275619406721,0.4212413582092801,0.023529411764705882,0.023225806451612905,0.04159809943158632,0.0040112873984163395,28.0,0.072,0.994,0.006000000000000005,0.5916059632556016,"terra",1200.0,484.4275619406721,0.4036896349505601
